"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0034419",277.352344510529,-0.172949914893364,0.140296561564901,-1.23274521459571,0.217670836966221,0.643110817626882
"FBgn0030693",242.017478410886,-0.211921048963016,0.171992645713262,-1.23215180558546,0.217892382443138,0.64347588543236
"FBgn0040236",1690.83175285785,0.14078857997621,0.114279381137583,1.2319683443745,0.217960909310638,0.64347588543236
"FBgn0005642",526.923475889629,-0.154356009413505,0.12536986128723,-1.23120507455828,0.21824617395972,0.643580571741577
"FBgn0020545",729.3617481515,-0.200639284267317,0.162938737326409,-1.23137866144981,0.21818127399334,0.643580571741577
"FBgn0035044",87.0576467603562,0.280025039687944,0.22739096616124,1.23146950125267,0.218147316703273,0.643580571741577
"FBgn0039478",15.0330266689405,-0.519354242596045,0.421999240551561,-1.23069947215365,0.218435285594712,0.643892571457485
"FBgn0017418",554.267910594389,-0.143382767035524,0.116587083554478,-1.22983406621133,0.218759248557223,0.64435603357423
"FBgn0030451",549.580803931894,-0.16591122391582,0.134891814925666,-1.22995768132594,0.218712952373091,0.64435603357423
"FBgn0033039",2292.77045845716,-0.166883496429173,0.135764636827428,-1.22921182075787,0.218992398075232,0.644797045608941
"FBgn0010772",658.384599018405,-0.16000869846441,0.130229342674682,-1.2286685563953,0.219196099988771,0.644972032695769
"FBgn0026874",23.1096653667014,-0.413824594933599,0.336875046748423,-1.22842163267332,0.219288731242226,0.644972032695769
"FBgn0036567",440.361524982325,0.165971466349222,0.135113468119243,1.22838580534951,0.219302173880771,0.644972032695769
"FBgn0012066",331.58535442778,-0.244825078387666,0.199615479753187,-1.22648343049536,0.220016806907066,0.646581711248941
"FBgn0037934",38.0882769470634,-0.352810288962371,0.287654750665376,-1.22650603943193,0.220008303990485,0.646581711248941
"FBgn0015509",1529.20140840619,0.149506490790221,0.121961091419104,1.22585399204457,0.220253624898003,0.647012654398513
"FBgn0034497",15.140439801801,-0.553287498806031,0.451424181552415,-1.22564878315405,0.220330871571599,0.647012654398513
"FBgn0011232",322.632746258638,0.212933256925363,0.174197931924189,1.22236386260907,0.221570058667164,0.648112560170864
"FBgn0022709",66.7193796854275,0.298809105660492,0.24451680914135,1.22203911751424,0.221692834593804,0.648112560170864
"FBgn0029778",337.127722924268,0.271088928138688,0.22188257148559,1.22176756075812,0.221795539093277,0.648112560170864
"FBgn0033566",209.476458033136,-0.184797475968207,0.151241869768418,-1.22186717376061,0.221757860861875,0.648112560170864
"FBgn0034362+FBgn0034363",326.657601755377,0.208825564258564,0.170780090512466,1.22277464329673,0.221414825183905,0.648112560170864
"FBgn0034530",53.2110432477821,-0.329648766787022,0.269737241415145,-1.22211069208523,0.221665770308639,0.648112560170864
"FBgn0034902",220.330085216901,0.215910086690785,0.176481343387987,1.22341592910541,0.221172639952305,0.648112560170864
"FBgn0034922",453.054306487607,-0.168004036376634,0.137285975169093,-1.22375236195617,0.2210456601361,0.648112560170864
"FBgn0036338",12.1728152435005,-0.571650342458689,0.467629469284459,-1.22244293828059,0.221540170015295,0.648112560170864
"FBgn0036488",247.798040183315,0.20983070615278,0.17140870002484,1.2241543522725,0.220894005509799,0.648112560170864
"FBgn0038953",450.089774126181,0.212713137143329,0.174067336402527,1.22201638480544,0.221701430942462,0.648112560170864
"FBgn0042125",23.3540585212773,0.443276716572952,0.362294128866657,1.223527187591,0.221130641888654,0.648112560170864
"FBgn0259143",315.736905958396,-0.232519767622116,0.189986132168959,-1.22387757973477,0.220998412550398,0.648112560170864
"FBgn0051673",878.831603961956,0.140373199029047,0.11497137523264,1.22094041882171,0.222108579471318,0.64878201463863
"FBgn0032250",119.61707416707,0.243586358379105,0.199642834337411,1.22011070012875,0.222422912825387,0.648964399104348
"FBgn0035073",276.684868985717,0.181414521259174,0.14865970786253,1.22033417035188,0.222338221309671,0.648964399104348
"FBgn0038432",164.400070283557,0.190227040012554,0.155883222009732,1.22031760416575,0.222344498827483,0.648964399104348
"FBgn0029523",24.238750400992,0.419863976968195,0.344466889334386,1.21888050773036,0.222889548947258,0.649740954558311
"FBgn0034072",3087.37949438673,0.114606727879059,0.0940367300377614,1.21874429101307,0.222941261675332,0.649740954558311
"FBgn0259705+FBgn0259704",313.14992933291,-0.170565634015125,0.139925999356885,-1.21897027571047,0.22285547451094,0.649740954558311
"FBgn0031115",313.632625841979,0.220034547506412,0.180662255193676,1.21793313866545,0.223249381866106,0.650393694852293
"FBgn0032481",344.441249336194,-0.190786606704251,0.156788210110594,-1.21684281343397,0.223664027075453,0.651110834375207
"FBgn0032787",136.494752995669,0.234326537612632,0.192568673923315,1.21684660769875,0.223662583181235,0.651110834375207
"FBgn0027358+FBgn0031041",196.874085485308,-0.192736684677421,0.158464347502172,-1.21627790550666,0.223879075204039,0.651246282368092
"FBgn0035311",15.6170283083361,-0.490091753711396,0.402880908123555,-1.21646805254196,0.223806673873352,0.651246282368092
"FBgn0021768",541.456590881674,0.156239725859198,0.128610331322351,1.21483028814843,0.224430826332599,0.652106976145384
"FBgn0030590",14.7783173479186,0.558725814199056,0.459758864560866,1.21525838274531,0.224267559401688,0.652106976145384
"FBgn0035152",123.862394190687,-0.262451270354853,0.216058444227246,-1.21472350360355,0.224471565109954,0.652106976145384
"FBgn0038857",229.004910323843,-0.216514759270328,0.178257731745879,-1.2146163711933,0.224512441910062,0.652106976145384
"FBgn0033087",158.782870569777,-0.207513734667386,0.170895431753925,-1.21427315252164,0.224643434188809,0.652242337657892
"FBgn0003175",1171.42886346972,-0.169383364194037,0.139530284845822,-1.21395412029154,0.224765244477147,0.652284197090923
"FBgn0260779",191.653060341481,0.216065261389848,0.178008273364727,1.21379336648665,0.224826640063426,0.652284197090923
"FBgn0260049",1949.40427652158,0.176759086578835,0.145795018692728,1.21238083553023,0.225366633458463,0.653605519699986
"FBgn0010905",1264.76106880536,0.218503320815469,0.180280093269679,1.21202134330279,0.225504210693083,0.65361928209469
"FBgn0030465",344.595229768953,-0.181389093728462,0.149670043639268,-1.21192651059582,0.225540513047812,0.65361928209469
"FBgn0037010",520.122574310426,-0.151670261952327,0.125185922336522,-1.21156004702038,0.22568083604592,0.653743113015015
"FBgn0052409",505.182607278984,-0.214939722347151,0.177434768886781,-1.21137319193794,0.225752408932213,0.653743113015015
"FBgn0000173",856.430111958364,0.149956429615257,0.123870570195095,1.21058964513586,0.226052714782389,0.653837061866134
"FBgn0000557",25.066901761301,0.407088114943774,0.336216012764052,1.21079335751167,0.225974611602709,0.653837061866134
"FBgn0030055",187.727980651464,-0.19061497693584,0.157608287957001,-1.20942229248657,0.226500648478874,0.653837061866134
"FBgn0030092",92.736426225591,0.260723905087244,0.215358989489042,1.21064788475203,0.226030383788728,0.653837061866134
"FBgn0033107",337.85146989228,0.157572937664609,0.130217004755113,1.21007957417652,0.226248360130294,0.653837061866134
"FBgn0036341",397.966173927302,-0.161938241699199,0.133910322495678,-1.20930364949592,0.226546209299716,0.653837061866134
"FBgn0037622",508.459424423157,0.140448467157417,0.116136973413693,1.20933465914532,0.226534300463474,0.653837061866134
"FBgn0039870",126.15730033287,0.265011042377203,0.219071643927269,1.20970034106827,0.226393898952851,0.653837061866134
"FBgn0040259",1053.50044075593,0.160322314588291,0.132508222151142,1.20990465335368,0.226315481443087,0.653837061866134
"FBgn0036771",101.311098874179,0.241076654021744,0.199489693684372,1.20846671108318,0.226867792873061,0.654520780558374
"FBgn0014963",1764.49195828664,-0.15079386752183,0.12486000481469,-1.20770352160108,0.22716132296827,0.654747176868696
"FBgn0033754",22.1811760510072,-0.542817393063666,0.449500258209769,-1.20760196050955,0.227200404756352,0.654747176868696
"FBgn0061515",895.542810088352,0.197091681919767,0.163204195706888,1.2076385724405,0.22718631554344,0.654747176868696
"FBgn0014388",12917.1247618998,-0.222381412375216,0.184227440780623,-1.20710254364347,0.227392655422189,0.655056963756281
"FBgn0015776",2400.38745378766,-0.123359427173548,0.102250638414591,-1.20644163289591,0.227647251434515,0.655527326280382
"FBgn0030930",955.130256832543,0.129829263901392,0.107690416034403,1.20557862697751,0.227980004275025,0.655527326280382
"FBgn0032433",9.64275606563788,0.549357167702704,0.455611612492199,1.20575760722541,0.22791096563857,0.655527326280382
"FBgn0040340",473.145062583898,0.162804408000061,0.135001646507814,1.20594386965967,0.227839133839465,0.655527326280382
"FBgn0041607+FBgn0021760",1763.56503629501,-0.162096620501122,0.134441730637139,-1.20570168007301,0.227932537001709,0.655527326280382
"FBgn0001970",265.767097373836,-0.189554543425832,0.157435550770084,-1.20401359476077,0.228584324086854,0.655592333640705
"FBgn0010213",644.482606520839,0.156425851752679,0.129937673174766,1.20385295450293,0.228646418028401,0.655592333640705
"FBgn0033784",231.941890063484,-0.183941934331282,0.152753578893934,-1.20417430258052,0.228522216046098,0.655592333640705
"FBgn0039321",74.9621425747155,-0.269168073633919,0.223573323951066,-1.20393644857573,0.228614142701471,0.655592333640705
"FBgn0039930",206.531889814207,-0.307512002894167,0.255444780824253,-1.20382965704724,0.228655424432219,0.655592333640705
"FBgn0051600",37.2895828867107,0.428273183220133,0.355778654860612,1.20376300649044,0.228681191809463,0.655592333640705
"FBgn0053505",184.008707083717,-0.197839155167969,0.164224357230807,-1.20468826003635,0.228323669852203,0.655592333640705
"FBgn0085292",15.2772764955665,-0.492456780945331,0.409056191828079,-1.20388540934812,0.228633871953143,0.655592333640705
"FBgn0010339",449.676599343672,0.168611847194707,0.140280405590569,1.20196292906957,0.229377891182834,0.657062003020635
"FBgn0030520",2891.07164768098,0.164019078951933,0.136529977861194,1.20134113783192,0.229618898972537,0.657062003020635
"FBgn0036134",697.432206608163,-0.136907109882252,0.113952881312032,-1.20143614014784,0.229582064189646,0.657062003020635
"FBgn0036900",291.201828754512,-0.170540970163829,0.141902302803896,-1.20181960964728,0.22943342616867,0.657062003020635
"FBgn0037232",153.350423628673,-0.213736935936683,0.177891334631455,-1.20150279595962,0.229556222567654,0.657062003020635
"FBgn0034976",269.852832741896,-0.210683382147797,0.175429022550976,-1.20096081642692,0.229766401234786,0.657240753198986
"FBgn0031711",410.643496054962,-0.15114376686824,0.125975062243132,-1.19979116641778,0.230220455745121,0.658295931355545
"FBgn0032656",283.356120781844,-0.186049752211298,0.155119537006022,-1.19939600002851,0.230374002203643,0.658491369464482
"FBgn0023511",919.873634090895,0.13438029403077,0.112074909219199,1.19902210911405,0.230519348850009,0.658663233738159
"FBgn0027534",734.873151408308,-0.179763579860912,0.150072346385273,-1.19784613348694,0.230976923437383,0.659726770601455
"FBgn0033972",246.401789449036,-0.193685721154261,0.161771602622822,-1.19727886732907,0.231197878487967,0.660113927903029
"FBgn0032704",1202.99333556537,-0.240485279897814,0.200922412101409,-1.19690619569328,0.231343119001792,0.660284699691598
"FBgn0039013",103.847244887294,-0.240775620140115,0.201205548575273,-1.19666491230006,0.231437188416621,0.660309350045059
"FBgn0028377+FBgn0001099+FBgn0004052",28.0480483620705,-0.479712620742604,0.400977816934824,-1.19635700650387,0.231557271431078,0.660408173760443
"FBgn0035995",347.214846831698,0.204279830157952,0.170796482947663,1.19604236944709,0.23168002533576,0.660440444206949
"FBgn0036116",21.8095151430535,-0.457396430133427,0.38247366213247,-1.19589000608102,0.23173948566299,0.660440444206949
"FBgn0040351",17.8797895003027,-0.468436986946465,0.391799990226343,-1.1956023446449,0.23185177606722,0.66051691014506
"FBgn0038065",1308.79409065232,-0.140895422629967,0.117909401033939,-1.1949464707179,0.232107944914366,0.661003060517
"FBgn0034005",147.600934915002,0.214420516626308,0.179600742964128,1.19387321615442,0.232527566026389,0.661540595541251
"FBgn0034724",9.3451283260109,-0.567178893867168,0.475100996131978,-1.19380699784854,0.232553473681664,0.661540595541251
"FBgn0037234",409.797797289017,0.145664559833811,0.12198771457733,1.19409204720752,0.232441963793249,0.661540595541251
"FBgn0040493",1333.54177936037,-0.180558225109875,0.151306902120007,-1.19332444574582,0.232742332168028,0.661834247728731
"FBgn0038194",41.3262240310573,0.313903583256182,0.26310487301621,1.1930739999515,0.232840393092414,0.661869583748168
"FBgn0015844",377.549425485613,0.216444465545153,0.181559904407665,1.1921380232673,0.233207129985889,0.66218145027955
"FBgn0026088",338.37502577273,0.183041553348113,0.153532963222871,1.19219709895397,0.233183970687753,0.66218145027955
"FBgn0031848",77.9376938523314,-0.255913321908962,0.214615957649221,-1.19242448097564,0.23309484588584,0.66218145027955
"FBgn0000277",21.6217840552929,-0.531822911352511,0.44638609877308,-1.19139666941748,0.233497899816619,0.662311735148687
"FBgn0032719",12.7420838290077,0.505843222168355,0.424564238460199,1.19144095603279,0.23348052274268,0.662311735148687
"FBgn0259977",24.3740003421565,0.387622117451184,0.325359499705193,1.19136560574505,0.233510089051646,0.662311735148687
"FBgn0039167",73.0786582337924,-0.260367886581162,0.218595769088529,-1.19109298257148,0.233617084421174,0.662372137010733
"FBgn0032020",296.586496512765,0.168939432310438,0.141952395284221,1.19011329095351,0.234001867058324,0.663219813162372
"FBgn0033453",482.156807170213,0.16375537955595,0.137667626654164,1.18949809432918,0.23424372046664,0.663661919166664
"FBgn0033901",517.47754494163,0.200523354516921,0.168679435450908,1.18878364740128,0.23452481453235,0.664214837493782
"FBgn0028499",103.215712138641,0.236645089016265,0.199192085189202,1.18802455826239,0.234823734453265,0.664331128693004
"FBgn0034579",75.2390284536835,0.265621535090972,0.223562694783905,1.18812995767349,0.234782213345827,0.664331128693004
"FBgn0036318",1119.77421698646,-0.161342202738972,0.135800655490651,-1.1880811779298,0.234801429021084,0.664331128693004
"FBgn0026160",1037.31055545654,-0.284804634344424,0.239877873350745,-1.1872901421299,0.235113195134538,0.66490665393152
"FBgn0040475",1064.79784608651,-0.158300888086209,0.133563434588419,-1.18521127113884,0.23593392463851,0.666983651620719
"FBgn0037926",1077.18894998531,0.13307387909563,0.112344173439085,1.1845196330345,0.236207429236623,0.667512694906712
"FBgn0001090",23.373238514589,0.42878793598336,0.362195430119122,1.18385794056633,0.236469301806707,0.667764425891136
"FBgn0030876",65.3163281372867,-0.29303829980741,0.247496903219286,-1.18400794513285,0.236409917750386,0.667764425891136
"FBgn0001128",171.298122522052,-0.21934346772192,0.185554173189242,-1.18209935110549,0.23716628185454,0.667778394409101
"FBgn0013773",77.7220017439959,0.287309656742515,0.242744598663481,1.18358825829453,0.236576090596383,0.667778394409101
"FBgn0023214",316.540546265847,0.263964006723454,0.223269856494857,1.18226441700398,0.237100799780708,0.667778394409101
"FBgn0028740",40.8966125491595,0.316282176562903,0.267405723256194,1.18278013167236,0.23689629674265,0.667778394409101
"FBgn0030347",154.888212997489,-0.234438379382091,0.198108236859922,-1.18338532056018,0.236656472362616,0.667778394409101
"FBgn0030631",708.467669617315,-0.142485712133594,0.120586651728836,-1.18160434916131,0.237362727041136,0.667778394409101
"FBgn0033696",10.044294961306,0.528458302768427,0.447133944558585,1.18187918676164,0.23725364151429,0.667778394409101
"FBgn0038598",12.1472254854107,0.493330002076063,0.417563729082254,1.18144840587647,0.237424638094994,0.667778394409101
"FBgn0038681",120.874751910198,-0.264315734120528,0.223502823930104,-1.18260579205562,0.236965415942215,0.667778394409101
"FBgn0039896",132.845909773689,-0.322611239528358,0.272949494400119,-1.18194481450638,0.237227598509466,0.667778394409101
"FBgn0051739",1343.77529788873,-0.125963521373792,0.10659319859877,-1.18172193938878,0.237316050080877,0.667778394409101
"FBgn0001150",22.9271190971235,-0.431801852191437,0.365563890339601,-1.18119394065509,0.237525687844324,0.66781958579439
"FBgn0002121",1853.01831800663,-0.211114161982005,0.178868338936742,-1.18027686306556,0.237890117191442,0.66823333528497
"FBgn0031519",38.1119178275536,0.394204433955452,0.333974249562181,1.18034379738028,0.23786350540623,0.66823333528497
"FBgn0086446",228.602247818477,0.196703909885443,0.166674078918746,1.18017097296417,0.237932221335779,0.66823333528497
"FBgn0005634",11582.4070879817,0.115006455444961,0.0974972695269752,1.17958642332175,0.238164745346243,0.668643413287726
"FBgn0035592",183.692600032394,0.199390333974614,0.169098156709384,1.17913960657354,0.238342589680564,0.668899736979331
"FBgn0023212",883.097367354817,-0.160950982722919,0.136525270976896,-1.17890982065991,0.238434086762073,0.668913632153923
"FBgn0002791",238.792994021821,0.176312753328572,0.149645450459872,1.1782032316168,0.23871559455791,0.669217566317769
"FBgn0033089",104.091428327989,0.234052298243833,0.198643976651861,1.17825016488684,0.238696888893687,0.669217566317769
"FBgn0004103",2585.56442231662,-0.175962772244554,0.14962143635968,-1.17605322155544,0.239573609137205,0.669383509754585
"FBgn0004363",3684.4298396909,0.151718619366869,0.129046719577078,1.17568753288804,0.239719762341114,0.669383509754585
"FBgn0011285",312.176586783105,-0.180080574597784,0.15318905382816,-1.17554466260879,0.239776879759658,0.669383509754585
"FBgn0028507",350.354385473372,0.207192797461606,0.176022176540898,1.17708348762218,0.239162185067252,0.669383509754585
"FBgn0029894",148.366853860929,-0.272182196168798,0.231457405777563,-1.17594939446601,0.239615098871207,0.669383509754585
"FBgn0030217",120.823451319866,0.214072640866125,0.182014541282144,1.17612933207511,0.239543198276888,0.669383509754585
"FBgn0030406",129.51685908006,0.218028544511431,0.185170013626952,1.17745060466797,0.239015701899842,0.669383509754585
"FBgn0032781",736.257027635883,0.175025885189891,0.149033466673638,1.17440658864342,0.240232207476273,0.669383509754585
"FBgn0036188",201.280182207563,0.201746173369931,0.171511847572711,1.17628126700928,0.23948249901373,0.669383509754585
"FBgn0036804",92.2272106667983,0.260627093188449,0.221898194754209,1.17453453588092,0.240180987169571,0.669383509754585
"FBgn0036828",349.514683911895,-0.162092543481354,0.138005755743833,-1.17453466058496,0.240180937251347,0.669383509754585
"FBgn0037321",556.425842591716,-0.140687277326551,0.119689924470889,-1.17543124827328,0.239822227959437,0.669383509754585
"FBgn0038827",290.633783683183,0.179731097693638,0.152933239809929,1.1752258561776,0.239904368431813,0.669383509754585
"FBgn0039915",9.73100584949394,-0.526881339990577,0.448882524871728,-1.17376220012382,0.240490288455033,0.669383509754585
"FBgn0050493",60.1146355751576,0.292769277132695,0.249331497513859,1.17421697640276,0.240308127898431,0.669383509754585
"FBgn0051370",146.036419959962,-0.254441669621417,0.21667872050356,-1.17428083860795,0.240282555690928,0.669383509754585
"FBgn0053095+FBgn0053096",624.727341207926,0.206928580440773,0.17630138360478,1.17372068335351,0.240506922834582,0.669383509754585
"FBgn0053173",34.4693127651277,-0.339836429124107,0.289256348208073,-1.17486247485794,0.240049740581536,0.669383509754585
"FBgn0061469",592.380328992113,0.144353155279188,0.122776042566188,1.17574367329333,0.239697320865246,0.669383509754585
"FBgn0085224",62.6167450162636,-0.327529931846737,0.279036810799459,-1.17378754046229,0.240480135828376,0.669383509754585
"FBgn0000242",99.9374024787892,0.217505178399446,0.185460960004399,1.17278147591971,0.240883448411133,0.669417945696155
"FBgn0003210",793.960016955947,0.127867699653543,0.10915761939122,1.17140425347008,0.24143632337311,0.669417945696155
"FBgn0011708",827.135456298811,-0.178772087213275,0.15246278139744,-1.17256215303623,0.240971434089347,0.669417945696155
"FBgn0015663",107.866725883344,-0.2650613545748,0.226342616608275,-1.17106251817144,0.241573648497348,0.669417945696155
"FBgn0027582",1205.09561332366,-0.126875070234257,0.108378261255232,-1.17066899546824,0.241731852301458,0.669417945696155
"FBgn0030739",200.234971836721,-0.174899118853344,0.149348982899326,-1.17107673221478,0.24156793553861,0.669417945696155
"FBgn0033101",393.703901041576,0.164854963676976,0.140640888982293,1.17216952246179,0.241129002068157,0.669417945696155
"FBgn0036288",59.4932386685047,-0.293853286940844,0.250798389800042,-1.17167134595692,0.241329031465175,0.669417945696155
"FBgn0036368",38.6892261660302,0.33784704769394,0.288532480246524,1.1709151337322,0.241632891379387,0.669417945696155
"FBgn0036811",105.101596312432,0.280858555348062,0.239651259589438,1.17194691915752,0.241218368014332,0.669417945696155
"FBgn0037853",742.460035262585,0.170795960995079,0.14589478315784,1.17067901468622,0.241727823476013,0.669417945696155
"FBgn0037981",81.7149124454328,-0.235492808873695,0.200919799462566,-1.17207368066068,0.241167475697335,0.669417945696155
"FBgn0039633",1668.70204794184,-0.194137531382017,0.16582332050503,-1.17074926970919,0.241699574572219,0.669417945696155
"FBgn0259100",206.013306445068,0.195980011325005,0.167043398572606,1.17322811317098,0.240704341074306,0.669417945696155
"FBgn0083970",48.5232466006135,0.307234081640149,0.262493054972656,1.17044651589793,0.241821325685585,0.669425868991362
"FBgn0031053",196.854414054548,0.240803821952276,0.205792797543082,1.17012754978397,0.241949643184202,0.669524608396863
"FBgn0051626",11.9205905551174,0.540258144888635,0.461787809315502,1.16992725661045,0.242030243998038,0.669524608396863
"FBgn0259234",473.050161748644,-0.145026311398475,0.124092030145181,-1.16869964355327,0.242524665629026,0.670652286456794
"FBgn0032816",158.428256447546,0.267975039499967,0.229802862071778,1.16610836385608,0.243570635478049,0.673303806012103
"FBgn0003459",356.371383294398,-0.19445100947267,0.166868474237148,-1.16529506464069,0.24389957617905,0.673492677131117
"FBgn0013718",166.037220241964,-0.194937245112069,0.167306680678666,-1.1651491997888,0.243958604530405,0.673492677131117
"FBgn0022787",2473.09751400742,0.11825654430408,0.101465991904009,1.16547960636856,0.243824910507754,0.673492677131117
"FBgn0024833",732.511186021836,-0.15823519089543,0.135876784811443,-1.1645491252609,0.244201547258245,0.673492677131117
"FBgn0033372",41.2891209569418,0.323932479238355,0.27824062778573,1.16421703694477,0.244336067625262,0.673492677131117
"FBgn0038168",434.126462896412,0.148902005203695,0.127840855129196,1.16474506567728,0.244122201274256,0.673492677131117
"FBgn0041721",12.5281610832497,0.593385103671626,0.509674595023285,1.16424304735949,0.244325529603088,0.673492677131117
"FBgn0086134",1045.44570269853,0.185656245614709,0.159420391926272,1.1645702495862,0.244192992101333,0.673492677131117
"FBgn0033208",170.139431665104,0.238268502689663,0.205029726941227,1.16211686102457,0.245187999384086,0.675326141164616
"FBgn0038721",562.642609305847,-0.158567047873311,0.136424815849927,-1.16230355075386,0.245112184820667,0.675326141164616
"FBgn0040347",54.447574780685,-0.298231347187773,0.256668649110495,-1.16193133918504,0.24526335596443,0.675326141164616
"FBgn0051019",10.9920246214135,-0.515070944452788,0.443500970743507,-1.16137501027179,0.245489427005892,0.675707899333525
"FBgn0036564",225.267607538974,0.183676069821,0.158186964008387,1.16113278342748,0.245587904496667,0.675738310379046
"FBgn0010812",481.339393158364,0.166709404551436,0.143688405486735,1.16021472982959,0.245961391291707,0.676525122168542
"FBgn0260400",114.847688376503,0.231569982830946,0.199686891589963,1.15966541913253,0.246185054721794,0.676899426518943
"FBgn0027537",2148.24982643262,-0.133833631954185,0.115503056432413,-1.15870208190117,0.24657764193655,0.677737764767993
"FBgn0001330",242.98790504862,-0.172730154044619,0.149218059371141,-1.15756869357883,0.247040091185034,0.678767459925037
"FBgn0003514",2620.56702509066,0.135009965971116,0.116662658760771,1.15726803593571,0.247162868495718,0.678863472140514
"FBgn0034198",946.769189202626,0.220861951742092,0.190965246921219,1.15655573620265,0.247453915533122,0.678939053303337
"FBgn0035297",172.389071343289,-0.214141332988228,0.185142625716323,-1.15662901592601,0.24742396222928,0.678939053303337
"FBgn0036805",411.814393893419,-0.145015659379532,0.125361352067097,-1.15678123271928,0.247361751277892,0.678939053303337
"FBgn0039631",82.0398742754595,0.258422237619962,0.223552197578838,1.15598164732345,0.247688663917172,0.679341974242664
"FBgn0030678",113.615580290401,-0.230323640154862,0.199356533217205,-1.15533530021772,0.247953145620424,0.679826130720205
"FBgn0019985",66.8040437443814,-0.383430593783441,0.332287945319165,-1.15391063439016,0.248536808838695,0.680701982818665
"FBgn0031842",1391.16079543006,-0.107736602410404,0.0933615511646199,-1.1539718552923,0.248511707852936,0.680701982818665
"FBgn0039558",174.445386111731,0.184216864950485,0.159591587036579,1.15430185494842,0.248376436291915,0.680701982818665
"FBgn0015793",114.040793092998,-0.242302440468704,0.210266904808586,-1.15235652842886,0.249174596792322,0.681054378502562
"FBgn0030746",19.086792444081,-0.432905325953456,0.375424685066999,-1.15310831485734,0.248865929208884,0.681054378502562
"FBgn0033905",112.771998160745,0.202179689995864,0.175348419484488,1.15301689396607,0.248903450404309,0.681054378502562
"FBgn0034576",538.564462438455,0.210814351344579,0.183085781939645,1.15145124384413,0.249546642504755,0.681054378502562
"FBgn0034923",259.149470102432,0.174598203321425,0.151523527923615,1.15228443868759,0.249204209368694,0.681054378502562
"FBgn0036646",93.9064324689132,0.38711290027796,0.336156582993953,1.15158506440709,0.249491621696907,0.681054378502562
"FBgn0039354",26.060629915554,-0.404616703183431,0.351109878880263,-1.15239338885539,0.249159456445606,0.681054378502562
"FBgn0052541+FBgn0260232",11.9385262261968,-0.591569318144052,0.513705577400732,-1.15157269877679,0.249496705514944,0.681054378502562
"FBgn0052772",301.743834015048,-0.210409508732954,0.182519689517465,-1.15280444147819,0.248990660972728,0.681054378502562
"FBgn0067864",547.383752855846,0.147645583784011,0.128196759721257,1.15171073048213,0.249439961355388,0.681054378502562
"FBgn0025634",114.364903863242,-0.241001227668668,0.209484284077695,-1.15045015777548,0.249958511638086,0.681118651745162
"FBgn0026722",311.408578750413,0.162693826147734,0.141330689259243,1.15115709829523,0.249667611310729,0.681118651745162
"FBgn0028399",1956.96618485458,-0.213129913804631,0.185232546485595,-1.15060726556068,0.249893842596894,0.681118651745162
"FBgn0037722",152.469641429907,-0.250830188057814,0.21809251878979,-1.15010908879262,0.250098943414772,0.681118651745162
"FBgn0052364",250.546865266871,0.164962143486021,0.143409282835764,1.15028915997677,0.250024794022315,0.681118651745162
"FBgn0260767",162.768104397888,0.192849751139504,0.167594876156411,1.15069001846765,0.2498597843691,0.681118651745162
"FBgn0040080",1038.30410564937,0.14211191264084,0.123774354830887,1.14815312780267,0.250905355152582,0.682920002447441
"FBgn0050491",49.2220215560318,0.31708149763517,0.276185055224784,1.14807623235479,0.250937094960633,0.682920002447441
"FBgn0032901",1624.47629059782,0.194980308308767,0.169980978492826,1.14707133726139,0.251352138859594,0.683327710603518
"FBgn0038327",177.554079895983,0.205819474187246,0.179400133681191,1.1472648875112,0.251272161109153,0.683327710603518
"FBgn0083940",11.3195458875043,0.504022048349943,0.439268779741259,1.14741149745909,0.251211591587221,0.683327710603518
"FBgn0038344",1158.43070378757,0.128119712044533,0.111731326542988,1.14667672897662,0.251515251696818,0.683530724460163
"FBgn0260010",1854.27488927759,0.163268458477806,0.14241162710439,1.14645455429091,0.251607120931862,0.683540048394504
"FBgn0021906",1327.52679864203,-0.198264291685659,0.173005224228627,-1.14600176133208,0.251794423277281,0.683808537424491
"FBgn0029933+FBgn0003659",716.701108784929,0.165036504614114,0.14415047678791,1.14489045261316,0.252254539399521,0.684210207539543
"FBgn0030571",172.932838920708,0.259132312245115,0.22631356255565,1.14501450694717,0.252203148032367,0.684210207539543
"FBgn0031436",494.052911591604,0.275859706637763,0.24107532312487,1.14428844504701,0.252504033722775,0.684210207539543
"FBgn0031878",1066.99238186244,0.125937230610487,0.110091231566238,1.14393516012867,0.252650528181893,0.684210207539543
"FBgn0033032",151.019120110152,0.288680784302012,0.252174385644139,1.14476648199072,0.252305903380083,0.684210207539543
"FBgn0033191",422.60762850972,0.193519223384238,0.169042097420193,1.14479899585724,0.252292431405805,0.684210207539543
"FBgn0039182",622.687361224065,-0.151323139026008,0.132256870598698,-1.14416089191436,0.252556918556784,0.684210207539543
"FBgn0053642",9.57110516893638,0.552516437135646,0.482924736252845,1.14410465163326,0.252580238804718,0.684210207539543
"FBgn0031937",302.135742825705,0.293413942922745,0.256685514535471,1.14308726557376,0.253002360957018,0.684319615261685
"FBgn0034430",216.559042335212,0.215669802681022,0.188641212630051,1.14328040874068,0.252922186440399,0.684319615261685
"FBgn0034975",1091.31072996066,-0.174456069179678,0.152632070322487,-1.14298435978153,0.253045084799831,0.684319615261685
