"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0036288",59.4932386685047,-0.27014003382069,0.217229267654931,-1.24357107463902,0.213657467416383,0.605758344559598
"FBgn0030077",226.774895258019,-0.262363260222184,0.211022410022704,-1.24329572481878,0.213758879038605,0.605828800083266
"FBgn0036116",21.8095151430535,-0.377640437262398,0.30386500237183,-1.24279016772156,0.213945166645685,0.606139671918118
"FBgn0003261",8708.76466164503,-0.16678543936821,0.134343858434556,-1.24148168224197,0.214427860921027,0.606204953007533
"FBgn0011703",1408.62556987613,-0.175750777902725,0.141506036054719,-1.24200198664857,0.214235829060335,0.606204953007533
"FBgn0034497",15.140439801801,-0.411814183558396,0.331437477699202,-1.24250940604895,0.214048672230623,0.606204953007533
"FBgn0040347",54.447574780685,-0.27420465361209,0.220863566933456,-1.24151147887014,0.214416860351945,0.606204953007533
"FBgn0067864",547.383752855846,0.144220688098067,0.116162779341358,1.24153957847597,0.214406486676635,0.606204953007533
"FBgn0086446",228.602247818477,0.190038940561561,0.15298175338886,1.24223272613764,0.214150708363996,0.606204953007533
"FBgn0040268",1086.58575065707,-0.102906668541177,0.0829494636851404,-1.24059474250237,0.214755495135222,0.606914368930362
"FBgn0035152",123.862394190687,-0.246630728907537,0.1988389864329,-1.24035398355224,0.214844493371464,0.606949116761298
"FBgn0030746",19.086792444081,-0.365658488678398,0.294911760179858,-1.23989117441568,0.21501564868041,0.607215826785538
"FBgn0260397",282.227499699677,-0.154878692783589,0.124934030722894,-1.23968379061677,0.215092374886878,0.607215826785538
"FBgn0034923",259.149470102432,0.169452447942799,0.13671608194909,1.23944780692223,0.215179706251782,0.607245725952336
"FBgn0011285",312.176586783105,-0.17495659066448,0.141191750340877,-1.2391417362706,0.215293013013607,0.607348881275105
"FBgn0033039",2292.77045845716,-0.16271553157583,0.131356009660747,-1.23873686476984,0.215442961691852,0.607555294322032
"FBgn0034709",603.49615506103,-0.219661843288203,0.177402961952451,-1.23820843164433,0.215638785959668,0.607890884680747
"FBgn0027088",1369.99544331919,0.126026347502396,0.101817979518459,1.23776122938629,0.215804608204874,0.608141689716941
"FBgn0016698",262.401049241682,0.154097418365416,0.124581616372539,1.23691940153205,0.216117006412213,0.608742225320893
"FBgn0260400",114.847688376503,0.220955818718386,0.178655191248617,1.23677245074229,0.216171572494845,0.608742225320893
"FBgn0034362+FBgn0034363",326.657601755377,0.200733116667862,0.16236893427143,1.23627784815228,0.21635530226209,0.6088040323124
"FBgn0038736",1131.85545404658,-0.105776276369428,0.0855555038564111,-1.23634683452924,0.216329669184916,0.6088040323124
"FBgn0039631",82.0398742754595,0.243997417190416,0.197394205451776,1.23609209617871,0.216424332477541,0.6088040323124
"FBgn0036804",92.2272106667983,0.245499155899599,0.198716549531307,1.23542380581101,0.216672817497463,0.609286426743931
"FBgn0015399",2610.40611151672,0.234564030165051,0.189963181139738,1.23478680846319,0.216909858133948,0.60973630813994
"FBgn0026378",274.143303792565,0.160944425179352,0.130504972909195,1.23324361969974,0.217484885771626,0.610052428610732
"FBgn0027537",2148.24982643262,-0.131890399921217,0.106920974255553,-1.2335315950824,0.217377496406743,0.610052428610732
"FBgn0030678",113.615580290401,-0.220187625939681,0.178478031676143,-1.23369595614559,0.217316221354202,0.610052428610732
"FBgn0032877",73.7626302559314,0.23482808580781,0.190414218676737,1.2332486903537,0.217482994535965,0.610052428610732
"FBgn0033459",48.384892690199,0.283394105528117,0.229760594025362,1.23343215894034,0.217414572987614,0.610052428610732
"FBgn0038405",19.0308493763908,0.41652407198077,0.337666581074452,1.23353655743898,0.217375646220635,0.610052428610732
"FBgn0039875",893.572985750845,-0.113081670998948,0.0917168981742337,-1.23294260109111,0.21759717988318,0.610151128425089
"FBgn0032251",70.0605692937906,-0.233108097734636,0.189131873499277,-1.23251619846893,0.217756319480428,0.610381068384211
"FBgn0001128",171.298122522052,-0.210039850244695,0.170527566847556,-1.23170613483544,0.218058877331524,0.610796423477647
"FBgn0037654",7.45406233463171,-0.414308277435299,0.336316231181306,-1.23190092842099,0.217986094569615,0.610796423477647
"FBgn0003175",1171.42886346972,-0.165037353261744,0.134087915955243,-1.23081451513373,0.218392245459503,0.611513743213392
"FBgn0011232",322.632746258638,0.204169764155021,0.166118438712405,1.22906141989748,0.219048778632188,0.612747973850129
"FBgn0031081",7.1143036052886,-0.41378102894102,0.336732919976588,-1.22881074107571,0.21914277341032,0.612747973850129
"FBgn0037206",289.563512817447,0.16159580878739,0.131491642587886,1.22894357091465,0.219092963796298,0.612747973850129
"FBgn0051626",11.9205905551174,0.407895633124567,0.331922686939207,1.22888747643597,0.219113997568662,0.612747973850129
"FBgn0024360",115.245072178107,0.200626711901355,0.163405542621259,1.22778400709679,0.219528060829521,0.612924313652944
"FBgn0030590",14.7783173479186,0.410001148786478,0.333957431272841,1.22770482220984,0.219557795565765,0.612924313652944
"FBgn0033713",221.39253332345,-0.164366364605929,0.133888623331739,-1.22763503362548,0.219584004290751,0.612924313652944
"FBgn0039742",8.45694100799359,0.410321840697342,0.334244258390276,1.22761073794792,0.219593128927852,0.612924313652944
"FBgn0259228",3707.36958910818,-0.203487599056323,0.165651670318842,-1.22840656339085,0.219294385260254,0.612924313652944
"FBgn0035903+FBgn0035901",205.703692318903,-0.179397538076195,0.146219906915073,-1.22690228615993,0.21985931920843,0.613399769144591
"FBgn0037185",97.0781910166504,-0.199271590576614,0.162439313617039,-1.226744844825,0.219918506895388,0.613399769144591
"FBgn0035902",29.8896869605436,0.304287130065695,0.248165454613915,1.22614620370547,0.220143661349355,0.613811413762313
"FBgn0039870",126.15730033287,0.248365362266882,0.20259518399477,1.22591937957071,0.220229015188194,0.613833109258252
"FBgn0083027+FBgn0259993+FBgn0015288",7789.07322667148,-0.182681368228042,0.149069699412719,-1.22547619635474,0.220395853371826,0.614081826665935
"FBgn0260789",601.599384610772,0.138485294779412,0.113037426681385,1.22512780806446,0.22052706923611,0.614231150603779
"FBgn0013773",77.7220017439959,0.266107591635325,0.217283295963355,1.22470340140737,0.220686992104151,0.614244167611731
"FBgn0038721",562.642609305847,-0.154847149090726,0.126426349801685,-1.22480123276218,0.220650120391751,0.614244167611731
"FBgn0001942",33129.7213060678,-0.195827695740678,0.160077040564253,-1.22333405871578,0.221203548193145,0.614734541423934
"FBgn0035063",130.779277200086,-0.196084529185629,0.160252479603125,-1.22359747363189,0.221104113127442,0.614734541423934
"FBgn0038461",148.553485597134,0.264193113745421,0.215981411444193,1.22322153549629,0.221246033740631,0.614734541423934
"FBgn0041607+FBgn0021760",1763.56503629501,-0.15823298939489,0.129298702580366,-1.22377863224528,0.221035747143701,0.614734541423934
"FBgn0051347",41.5226753255944,0.378441645463506,0.309384851151618,1.2232067732303,0.221251607983744,0.614734541423934
"FBgn0003514",2620.56702509066,0.132889525469568,0.10880514135782,1.22135336447515,0.221952256408724,0.615395297390652
"FBgn0025808",87.8858955149547,0.228319913366818,0.186848650667912,1.22195109544898,0.221726121368174,0.615395297390652
"FBgn0033234",21.9026172421063,0.342698176632939,0.280655194026973,1.22106479383383,0.22206148826608,0.615395297390652
"FBgn0034976",269.852832741896,-0.202118901547021,0.165587813522858,-1.22061459262593,0.222231978579907,0.615395297390652
"FBgn0037975",186.241213009456,0.262900678682518,0.215083012476788,1.22232191029447,0.221585916779485,0.615395297390652
"FBgn0038435",22.7062057698918,0.32522211279409,0.266441423870789,1.22061392732913,0.22223223059584,0.615395297390652
"FBgn0039274",112.158056494728,-0.290572394398241,0.238072266186769,-1.22052181487736,0.222267124976934,0.615395297390652
"FBgn0040475",1064.79784608651,-0.154750805463005,0.126740529522077,-1.22100488333567,0.222084170849052,0.615395297390652
"FBgn0260945",886.542214045657,0.189576021689372,0.155148775942063,1.22189827498327,0.22174609788456,0.615395297390652
"FBgn0261064",402.659986219304,-0.157760082519833,0.12918497489866,-1.22119528717321,0.222012088210659,0.615395297390652
"FBgn0037309",18.7619249583258,0.35426881247553,0.290383639176567,1.22000266089412,0.222463866188757,0.615724579626315
"FBgn0026147",429.278176057717,-0.144533967743956,0.118512056685115,-1.21957184599353,0.222627224613604,0.615961268659948
"FBgn0053526",1170.03417114493,-0.122765225719084,0.100688585082208,-1.21925663786865,0.222746801102043,0.616076699447908
"FBgn0038170",58.382551208731,-0.264950128391412,0.217413911777661,-1.21864385873505,0.222979394851672,0.616504525318407
"FBgn0029113",1334.06236094399,0.100307882535993,0.0824186103789199,1.21705379494785,0.223583748917497,0.617535222305484
"FBgn0030347",154.888212997489,-0.222988005593346,0.183164160885061,-1.21742159883164,0.223443849360328,0.617535222305484
"FBgn0040080",1038.30410564937,0.139477634981341,0.114622635426909,1.21684198292824,0.223664343122396,0.617535222305484
"FBgn0052944",13.4578132637833,0.382124301713689,0.313986162065325,1.21701000833976,0.223600407962993,0.617535222305484
"FBgn0005619",7.03296366113153,-0.410241363735006,0.33759282762453,-1.21519573333849,0.224291447359129,0.617648895277147
"FBgn0015615",881.003120564972,-0.136640930354165,0.112523561536015,-1.2143317229648,0.224621076425136,0.617648895277147
"FBgn0020545",729.3617481515,-0.192992538360168,0.158842215917359,-1.21499525328063,0.224367901790804,0.617648895277147
"FBgn0023212",883.097367354817,-0.157312496212881,0.129441298227217,-1.21531920930474,0.22424436822839,0.617648895277147
"FBgn0024833",732.511186021836,-0.155048308778431,0.127629882107463,-1.21482764238458,0.224431835639395,0.617648895277147
"FBgn0031115",313.632625841979,0.210062549212244,0.172998903625728,1.21424208367644,0.22465529456866,0.617648895277147
"FBgn0033971",203.550717584325,-0.157296700325994,0.129561261193251,-1.21407200637985,0.224720228674701,0.617648895277147
"FBgn0036318",1119.77421698646,-0.157430780824419,0.129546545230518,-1.21524491868374,0.224272693038765,0.617648895277147
"FBgn0037370",296.128591991992,0.156571345085648,0.128740736863151,1.21617561698501,0.223918030017454,0.617648895277147
"FBgn0046685",698.61332260687,0.132920738500311,0.109268385774089,1.21646107937499,0.223809328715292,0.617648895277147
"FBgn0050491",49.2220215560318,0.289343008898683,0.238288510986482,1.2142549705852,0.224650374999902,0.617648895277147
"FBgn0053503",33.8629387573871,-0.38923745245462,0.320517474211016,-1.21440321908428,0.224593786771428,0.617648895277147
"FBgn0053642",9.57110516893638,0.408277809715555,0.336067401749834,1.21486882568716,0.224416125388406,0.617648895277147
"FBgn0010812",481.339393158364,0.16287983581532,0.134288553103352,1.21290930649884,0.225164497104189,0.6183689452143
"FBgn0029853",389.166168671975,0.145274635798826,0.11980352526663,1.2126073542119,0.225279975825263,0.6183689452143
"FBgn0030142",293.507817146845,0.144611464114116,0.119214074738079,1.21304019203972,0.22511445433698,0.6183689452143
"FBgn0039182",622.687361224065,-0.148032761262121,0.122102534141523,-1.21236436494056,0.225372935422475,0.6183689452143
"FBgn0039561",719.6159736769,-0.127511487087718,0.10515890288699,-1.21256007420264,0.225298061435079,0.6183689452143
"FBgn0030011",13.3124814456059,0.379911381016575,0.313591517302489,1.21148487779443,0.225709626884361,0.619078085801022
"FBgn0038100",495.42318381648,-0.27173359721242,0.224360481366106,-1.2111473266498,0.225838945899651,0.619218149308363
"FBgn0029924",69.2399146856061,0.253095178334203,0.20904315455962,1.2107317212438,0.225998240871473,0.61944027710979
"FBgn0031758",18.5282956692293,0.364283106297025,0.301073853273782,1.20994600605774,0.226299612136992,0.620051534224382
"FBgn0033467",89.014371946328,-0.232081621433793,0.191915609476194,-1.20928996899849,0.226551463251606,0.620526731986832
"FBgn0035593",225.841400978814,0.168573358747657,0.139429127237554,1.20902541733944,0.226653080574932,0.620590251415029
"FBgn0001565",1249.86465450881,-0.124477854977155,0.103092936319566,-1.20743340350012,0.227265277865771,0.620869316985677
"FBgn0025634",114.364903863242,-0.229314122463265,0.189885043525941,-1.20764710166305,0.227183033368642,0.620869316985677
"FBgn0027534",734.873151408308,-0.174285257499012,0.144382491178544,-1.20710798155914,0.227390561470738,0.620869316985677
"FBgn0031530",198.3780297451,0.346253796887873,0.286678730200306,1.20781125494013,0.227119871272826,0.620869316985677
"FBgn0035297",172.389071343289,-0.205412544927403,0.17019500166129,-1.20692466243046,0.227461158845125,0.620869316985677
"FBgn0038327",177.554079895983,0.198487610529475,0.164384387041893,1.2074602345227,0.227254950435237,0.620869316985677
"FBgn0038953",450.089774126181,0.203533968260771,0.168522931658358,1.20775235902845,0.227142531513527,0.620869316985677
"FBgn0040348",43.3581966440491,0.283712926593032,0.235003946454581,1.20726877515593,0.227328651682784,0.620869316985677
"FBgn0261274",474.550786506747,-0.133329201568486,0.110464307177165,-1.20698898110726,0.227436387530505,0.620869316985677
"FBgn0015793",114.040793092998,-0.229634567566971,0.190440282499067,-1.20580879503839,0.227891223535647,0.621729314573443
"FBgn0030520",2891.07164768098,0.159835042604106,0.132566231659667,1.20569952546019,0.227933368075011,0.621729314573443
"FBgn0259143",315.736905958396,-0.220471049400056,0.182989951373362,-1.20482599041856,0.228270484298937,0.622434301260335
"FBgn0037880",97.437065523229,0.223360459870866,0.185489539251925,1.20416741974601,0.228524875778393,0.622913311069386
"FBgn0035995",347.214846831698,0.196186287722332,0.16299427909615,1.20363910199942,0.228729099285528,0.623255290167488
"FBgn0037902",40.613943590241,0.279059406133054,0.231985581102144,1.20291702961566,0.229008429597,0.623801619070934
"FBgn0039354",26.060629915554,-0.343808740674113,0.285922403073571,-1.2024547114122,0.229187402677426,0.62385962070398
"FBgn0260049",1949.40427652158,0.171433348016672,0.142559810374157,1.20253630786079,0.229155807747543,0.62385962070398
"FBgn0039655",13.7683930076187,0.3718800404701,0.309343004995836,1.20216081975122,0.22930122604809,0.623954814896332
"FBgn0033540",234.984675827567,0.172018164291279,0.143155393528194,1.20161846544329,0.229511383871573,0.624311990572621
"FBgn0039187",651.907800489465,-0.112759185387815,0.093874838257004,-1.20116516290671,0.229687139975232,0.624575374097599
"FBgn0027296",116.81705875033,-0.215798878795998,0.179880744933328,-1.19967748007705,0.230264622426224,0.625927341394773
"FBgn0040299",199.388255573446,-0.258416686076294,0.215441136882459,-1.19947698854412,0.230342527251558,0.625927341394773
"FBgn0039003",347.130351055361,0.155289599604633,0.129526199507159,1.19890493348452,0.230564913208611,0.626316566501798
"FBgn0030049",1416.80947323924,-0.195223040483664,0.162935123725321,-1.19816425102285,0.230853079605311,0.626884151996164
"FBgn0260463",36.1944625230803,0.403672467976814,0.336971460596492,1.19794260102102,0.230939363435395,0.626903321737318
"FBgn0014031",13.4716807170072,0.38378393100738,0.320502367788285,1.19744491641602,0.231133185401087,0.627214299066805
"FBgn0036239",709.833473775533,-0.115772751478515,0.0967164910931922,-1.19703217279627,0.231294014967225,0.627220541616055
"FBgn0036547",11.1839634131822,0.380271879055539,0.317655889633289,1.19711893110037,0.23126020215307,0.627220541616055
"FBgn0001291",664.018645729315,-0.132756510699291,0.110982739179345,-1.19619061199022,0.231622183572913,0.627512337597797
"FBgn0015663",107.866725883344,-0.247508234977132,0.20690046605384,-1.19626716989959,0.231592315972122,0.627512337597797
"FBgn0033475",171.652745305728,0.19426176245712,0.162433971216817,1.19594294839852,0.231718823513303,0.627512337597797
"FBgn0038681",120.874751910198,-0.246597752468459,0.206169730370209,-1.19609096847367,0.231661061677764,0.627512337597797
"FBgn0024732",282.466987987307,0.162115701965493,0.135614269313491,1.19541772990525,0.23192386191137,0.627852726412819
"FBgn0004363",3684.4298396909,0.148376700060708,0.124197476833958,1.19468369119186,0.232210636736629,0.628187969570993
"FBgn0014006",893.911383509441,0.114009342903364,0.0954196064446257,1.19482092990529,0.232157001087148,0.628187969570993
"FBgn0053002",194.453344149974,0.286457536644691,0.239815515512123,1.19449125730237,0.232285858582677,0.628187969570993
"FBgn0031519",38.1119178275536,0.337501664499398,0.28282291357145,1.19333211102832,0.232739331323302,0.628694890574499
"FBgn0038296",141.927905801848,0.166966887279603,0.139901042779876,1.19346420842848,0.232687621457339,0.628694890574499
"FBgn0038924",169.926638918519,0.185135837389308,0.155159116751611,1.19319986646796,0.232791106961112,0.628694890574499
"FBgn0085224",62.6167450162636,-0.295301060954788,0.247374332048133,-1.19374172134128,0.232579014866523,0.628694890574499
"FBgn0039564",21.9486717350016,-0.334184768793044,0.280141075481555,-1.19291599141107,0.232902275702392,0.628780521198577
"FBgn0001227",15.6217258874066,0.362696561510058,0.304166409357301,1.19242806027276,0.233093443135429,0.62880540217257
"FBgn0012066",331.58535442778,-0.230532255394504,0.193356466640148,-1.19226555698054,0.233157135293846,0.62880540217257
"FBgn0015929",1057.77735213318,0.13670474221777,0.114677360597785,1.19208134461032,0.233229351115442,0.62880540217257
"FBgn0031630",9.86109408904181,0.385875851341296,0.323582748747346,1.19251057985971,0.233061104819124,0.62880540217257
"FBgn0260753",11.4214179093651,0.377085990798006,0.316383384254304,1.19186407872453,0.233314545119728,0.62882084316499
"FBgn0051600",37.2895828867107,0.354986046757935,0.297920382425489,1.19154669401218,0.233439037240492,0.628942152429013
"FBgn0034238",30.4182202134102,-0.317916085281291,0.266911287987773,-1.19109269479773,0.233617197380991,0.629207924736481
"FBgn0260484",112.426456201529,0.32086402329015,0.269444009264609,1.1908374736773,0.233717394560629,0.629263607743537
"FBgn0003022",676.764578316308,0.111702557102232,0.0938396895862648,1.19035514284759,0.233906835841696,0.629269055387374
"FBgn0026261",237.878674324118,0.152451010434012,0.128085879972823,1.19022495271422,0.233957988240826,0.629269055387374
"FBgn0028897",62.8974004766526,0.267925434983381,0.225050848393675,1.19051066412648,0.233845741090163,0.629269055387374
"FBgn0037853",742.460035262585,0.166042116154464,0.139631981342364,1.18914101596356,0.234384180560176,0.630201162342058
"FBgn0030000",209.918886840196,-0.176743614845525,0.14871504091433,-1.18847168221096,0.234647629930306,0.630695209116343
"FBgn0002284",903.790690075327,0.127744308650038,0.107532959469535,1.18795492359,0.234851169230339,0.631027946390381
"FBgn0026630",576.386297837468,-0.147393422790792,0.124094694940162,-1.18774958802118,0.234932080872293,0.631031078052428
"FBgn0035268",484.553347315006,-0.132271889678384,0.111391552537282,-1.18744991577447,0.235050200916366,0.631134115999729
"FBgn0052409",505.182607278984,-0.205046978860973,0.172748611843364,-1.18696744751208,0.23524046091786,0.631430721588544
"FBgn0010256",2001.55589328634,-0.129062413861197,0.108782910709979,-1.1864217735935,0.235455777233335,0.631665753709662
"FBgn0015296",741.060942326868,0.111398326984182,0.0939007673707886,1.18634096507754,0.235487675147669,0.631665753709662
"FBgn0031681",1378.35073662612,-0.0932780227027156,0.0786624820696356,-1.18580065424508,0.235701033095002,0.632023813920959
"FBgn0032781",736.257027635883,0.169769476780251,0.143262280949661,1.18502564425805,0.236007307793278,0.632416466836509
"FBgn0061515",895.542810088352,0.189520063116117,0.15991054278275,1.18516302814126,0.235952994803031,0.632416466836509
"FBgn0026417",124.965474187589,0.295773625637561,0.249649208772628,1.18475691187526,0.236113573327659,0.632487036473178
"FBgn0038760",345.594612223379,-0.173847780202958,0.146775575057593,-1.18444625500354,0.236236459339162,0.632602065228693
"FBgn0028377+FBgn0001099+FBgn0004052",28.0480483620705,-0.376696477265942,0.31864270379086,-1.18219081367445,0.237129996835564,0.634565324639777
"FBgn0034402",55.5283232406686,-0.265460458792039,0.224522520139621,-1.18233332953398,0.237073465780561,0.634565324639777
"FBgn0040392",7.19151130461565,-0.398894129464374,0.337669575249853,-1.18131498572005,0.237477616295184,0.635280722699049
"FBgn0035507",479.302936494102,-0.164220120160193,0.139062214986635,-1.18091114955976,0.237638021615291,0.635351169251749
"FBgn0040493",1333.54177936037,-0.174657443262438,0.147908937351957,-1.18084441947433,0.237664534435129,0.635351169251749
"FBgn0003459",356.371383294398,-0.187317122119426,0.15870130958799,-1.18031239065214,0.237875991850336,0.635515298149196
"FBgn0023081",913.952288388504,0.0939953768367474,0.0796614624889099,1.17993536523175,0.238025922834,0.635515298149196
"FBgn0028467",598.033082168989,-0.144035480504893,0.122076182258152,-1.17988192160452,0.238047181058286,0.635515298149196
"FBgn0040575",19.0352856072565,0.363232155576598,0.30777577719826,1.18018435005889,0.237926902029553,0.635515298149196
"FBgn0027491",11.2068638649312,0.38301398331917,0.325158024234363,1.17793182013896,0.238823788257835,0.635872354133328
"FBgn0030262",12.7983232783067,-0.387365777771397,0.328565681014269,-1.17895994668589,0.238414125265008,0.635872354133328
"FBgn0036536",97.0671695325941,-0.200944054456318,0.170541893562351,-1.17826799186354,0.238689784067663,0.635872354133328
"FBgn0036545",194.010207476669,0.1605904215148,0.136285288162323,1.17834011051529,0.23866104316947,0.635872354133328
"FBgn0038926",10.991710371574,0.372644676935698,0.316225707453929,1.17841360822946,0.238631755196819,0.635872354133328
"FBgn0040323",216.959363487852,0.152739377146431,0.12957135145987,1.17880515581206,0.238475770850296,0.635872354133328
"FBgn0051370",146.036419959962,-0.238218556057523,0.202224358923921,-1.17799140185255,0.238800034028853,0.635872354133328
"FBgn0259824",720.474279989124,-0.126703883922476,0.107495257108857,-1.17869278450273,0.238520529858721,0.635872354133328
"FBgn0033901",517.47754494163,0.192479510112003,0.163515752136104,1.17713130140386,0.239143103331084,0.636024686001556
"FBgn0036811",105.101596312432,0.259354972074746,0.220375898681765,1.17687539166553,0.239245245433757,0.636024686001556
"FBgn0037752",13523.7915229506,-0.241799955653761,0.205475729870484,-1.17678110113624,0.239282887681869,0.636024686001556
"FBgn0037882",114.595917692677,0.196601399077247,0.166998884137884,1.17726175292837,0.239091047619907,0.636024686001556
"FBgn0260747",1245.86606925626,-0.145904185366832,0.123968557583135,-1.17694509165348,0.239217422797763,0.636024686001556
"FBgn0029771",282.310975664361,0.144884743364453,0.123157778739182,1.17641569089422,0.239428804603513,0.636198835066353
"FBgn0035402",417.463761216922,0.124645713891136,0.105988483950023,1.17603072754499,0.239582597406863,0.636371205366546
"FBgn0063494",841.281579553664,0.226081591612433,0.192270650845784,1.17585076358725,0.23965451687,0.636371205366546
"FBgn0015844",377.549425485613,0.206114232000723,0.175450509154772,1.17477135286567,0.240086204033398,0.636662913041649
"FBgn0028515",782.936083604463,-0.112063202909931,0.0953913295386522,-1.17477346685396,0.240085358053866,0.636662913041649
"FBgn0034422",93.6897627242111,-0.24364353442809,0.207393562307236,-1.17478831896987,0.240079414567362,0.636662913041649
"FBgn0035993+FBgn0260859",337.493656276125,0.135059672626229,0.114956327770063,1.17487810585231,0.240043486062119,0.636662913041649
"FBgn0000037",8.10611807525632,0.39041606498958,0.332531644204458,1.17407191704598,0.240366220834404,0.63682041699147
"FBgn0028507",350.354385473372,0.198274237525121,0.16887349779124,1.17409919329216,0.240355296569839,0.63682041699147
"FBgn0035855",9.16101406128926,-0.388706874966288,0.331142984521796,-1.17383394223985,0.240461545702236,0.63682041699147
"FBgn0040658",8.95164194684607,-0.394926568287906,0.33644586582446,-1.17381905502135,0.240467509916658,0.63682041699147
"FBgn0038549",74.4362333515067,-0.224838014863311,0.191746559077015,-1.17257913751143,0.240964619625486,0.63792339748962
"FBgn0025815",1050.58738530209,0.141279250797043,0.120576968500915,1.17169350460134,0.241320131774841,0.63865090392452
"FBgn0011708",827.135456298811,-0.173003388404981,0.147754121750313,-1.17088705449,0.241644179315475,0.639294681017505
"FBgn0029933+FBgn0003659",716.701108784929,0.160746789324186,0.137399785647053,1.16992023362472,0.242033070489873,0.640109520984749
"FBgn0016070",389.098202017149,-0.172046333677452,0.147105258310439,-1.16954577731259,0.242183808928012,0.640201056221016
"FBgn0040929",100.637964471777,0.234485821383706,0.200512518444167,1.16943232873014,0.242229491005399,0.640201056221016
"FBgn0036570",217.402157289041,0.176915248086579,0.151339758489133,1.16899385761398,0.242406106135985,0.640453929166627
"FBgn0028996",22.0905089195573,-0.355494078999226,0.304263692472575,-1.16837495828152,0.242655551437975,0.640471440469879
"FBgn0030742",12.0257181026086,0.372216127981283,0.318484515017901,1.16871028395325,0.242520377154521,0.640471440469879
"FBgn0033208",170.139431665104,0.224757313986039,0.192348245591372,1.16849162463128,0.242608515656562,0.640471440469879
"FBgn0038617",145.660848159239,-0.193766089053032,0.16593196158789,-1.16774421997295,0.242909954051095,0.640929131846054
"FBgn0033754",22.1811760510072,-0.38946974330312,0.333885037884999,-1.16647857529113,0.243421005907615,0.641945017997394
"FBgn0036136",306.238306837828,0.157124688270321,0.134710370512833,1.16638895485298,0.243457222167342,0.641945017997394
"FBgn0035853",478.888328260281,0.145485579922673,0.124777351742498,1.1659614336335,0.243630038657612,0.642186707494232
"FBgn0037841",33.7292514203031,0.312324438562603,0.268256012026371,1.16427749821279,0.244311572460061,0.643126238481857
"FBgn0038102",20.1444676142028,-0.345542025367079,0.296714680691304,-1.1645599218819,0.244197174700025,0.643126238481857
"FBgn0040609",137.331577679038,-0.21679284570967,0.186128288244821,-1.16474958080802,0.244120373087506,0.643126238481857
"FBgn0053196",30.0264119950892,0.30702941618846,0.26369985060262,1.16431395576001,0.244296802950789,0.643126238481857
"FBgn0031298",598.089722831672,0.12922901031776,0.111049576954312,1.16370556162431,0.244543354775868,0.643473816639246
"FBgn0038418",119.321707062143,-0.205194849986438,0.176352347007243,-1.16355043450605,0.244606248003393,0.643473816639246
"FBgn0000277",21.6217840552929,-0.386753602606695,0.332723745590176,-1.16238653757844,0.245078489212687,0.64385992202523
"FBgn0010501",130.806241944319,0.193339899163736,0.166326481379828,1.16241200775612,0.245068148064794,0.64385992202523
"FBgn0014861",886.237221888539,0.117681819899772,0.101220307099057,1.16263053603074,0.244979435972884,0.64385992202523
"FBgn0023521",89.8804026615227,0.218417581276569,0.18788224857168,1.16252377719037,0.245022772171756,0.64385992202523
"FBgn0031053",196.854414054548,0.226561932213356,0.195039326937358,1.16162179069723,0.245389126738938,0.644462051073751
"FBgn0029778",337.127722924268,0.25002551378874,0.21540518747565,1.16072187823705,0.245755021640022,0.644994854473465
"FBgn0038016",1107.11817003613,-0.119188832614403,0.102672797561076,-1.16086086525014,0.245698486022337,0.644994854473465
"FBgn0032264",775.118403123078,0.144576532400727,0.124609625539896,1.16023567019257,0.245952867801295,0.645300080540997
"FBgn0004103",2585.56442231662,-0.170211296367453,0.147233797257785,-1.15606130886808,0.247656080522704,0.646002220525857
"FBgn0010905",1264.76106880536,0.20735102401922,0.179046481861319,1.15808488311892,0.246829398365944,0.646002220525857
"FBgn0013764",522.603515299456,-0.135895696268188,0.117265682533367,-1.15887012578911,0.246509127723496,0.646002220525857
"FBgn0023213",5188.95574843893,-0.224677230121923,0.19402100035381,-1.15800469903881,0.246862118799796,0.646002220525857
"FBgn0026876",140.09870831053,0.188847901984499,0.163311419469381,1.15636679050424,0.247531159358705,0.646002220525857
"FBgn0028504",104.352745637573,0.193272771581995,0.166909718409884,1.15794798183873,0.246885265021597,0.646002220525857
"FBgn0029667",11.4173202768138,0.387625839358461,0.335122402826232,1.15666943209241,0.247407443087819,0.646002220525857
"FBgn0029894",148.366853860929,-0.251236796310857,0.217278505906119,-1.1562892300972,0.247562872098679,0.646002220525857
"FBgn0032513",350.151540300704,-0.145664375290506,0.125968189360043,-1.15635841104429,0.247534585398041,0.646002220525857
"FBgn0033051",422.409362144435,-0.136683027903931,0.117988393024422,-1.15844469443396,0.246682608840965,0.646002220525857
"FBgn0033928",365.14494353164,-0.182173210098545,0.157614823452748,-1.15581267109156,0.247757788995416,0.646002220525857
"FBgn0033987",19.6812885478639,0.371708610826811,0.32116848896487,1.15736326444986,0.247123976117229,0.646002220525857
"FBgn0034430",216.559042335212,0.205612014449138,0.177652698384203,1.15738188228624,0.247116372887839,0.646002220525857
"FBgn0034989",852.446164910409,-0.0933963343534384,0.0807162882102973,-1.15709401936453,0.247233949861214,0.646002220525857
"FBgn0037822+FBgn0020385",616.192102103442,-0.155732221658913,0.134595204945436,-1.15704137990686,0.247255454567344,0.646002220525857
